id;"first_name";"last_name";age;"job";"marital";"education";"default";balance;"housing";"loan";"contact";day;"month";duration;campaign;pdays;previous;"poutcome";"y"
37013;"Rita";"Caetano Baptista";40;"management";"married";"tertiary";"no";964;"yes";"no";"telephone";13;"may";95;3;-1;0;"unknown";"no"
37014;"Ivo";"Maia Ferreira";57;"retired";"divorced";"secondary";"no";-663;"yes";"no";"cellular";13;"may";210;1;351;2;"failure";"no"
37015;"Glória";"Jesus Vieira";27;"blue-collar";"single";"secondary";"no";2;"no";"no";"telephone";13;"may";15;7;366;10;"other";"no"
37016;"Madalena";"Ramos Jesus";33;"blue-collar";"married";"secondary";"no";20;"yes";"yes";"cellular";13;"may";259;1;370;3;"failure";"no"
37017;"Fábio";"Lima Vieira";40;"management";"single";"tertiary";"no";406;"yes";"no";"cellular";13;"may";130;1;371;1;"failure";"no"
37018;"Vitória";"Miranda Serra";50;"blue-collar";"married";"primary";"no";-522;"yes";"no";"cellular";13;"may";863;3;-1;0;"unknown";"yes"
37019;"Vítor";"Resende Camacho";47;"services";"married";"secondary";"no";-98;"yes";"yes";"telephone";13;"may";211;1;-1;0;"unknown";"no"
37020;"Sebastião";"Salgado Amaral";55;"retired";"married";"secondary";"no";918;"yes";"no";"cellular";13;"may";87;3;364;1;"failure";"no"
37021;"Susana";"Monteiro Azevedo";36;"blue-collar";"married";"primary";"no";319;"yes";"no";"cellular";13;"may";774;2;301;1;"failure";"yes"
37022;"Roberto";"Costa Serra";28;"admin.";"married";"secondary";"no";-97;"yes";"no";"cellular";13;"may";129;1;-1;0;"unknown";"no"
37023;"Carla";"Correia Almeida";25;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";13;"may";44;9;-1;0;"unknown";"no"
37024;"Sílvia";"Santos Ventura";28;"management";"married";"tertiary";"no";3589;"yes";"no";"cellular";13;"may";348;1;-1;0;"unknown";"no"
37025;"Ernesto";"Freitas Resende";32;"blue-collar";"married";"secondary";"no";944;"no";"no";"cellular";13;"may";231;2;362;1;"other";"no"
37026;"Regina";"Torres Botelho";33;"admin.";"married";"secondary";"no";17;"yes";"no";"cellular";13;"may";74;1;351;1;"failure";"no"
37027;"Renato";"Ferreira Gomes";56;"management";"divorced";"tertiary";"no";1263;"yes";"no";"cellular";13;"may";155;1;-1;0;"unknown";"no"
37028;"Irene";"Almeida Cruz";40;"blue-collar";"single";"secondary";"no";82;"yes";"no";"cellular";13;"may";135;6;370;5;"failure";"no"
37029;"Glória";"Sampaio Pereira";32;"management";"single";"tertiary";"no";7444;"yes";"yes";"cellular";13;"may";22;1;370;1;"failure";"no"
37030;"Leonor";"Pires Guerreiro";46;"blue-collar";"married";"primary";"no";512;"no";"no";"telephone";13;"may";32;1;301;1;"failure";"no"
37031;"Camila";"Correia Pires";34;"admin.";"married";"primary";"no";412;"yes";"no";"cellular";13;"may";217;1;287;2;"failure";"no"
37032;"Gonçalo";"Lourenço Monteiro";33;"blue-collar";"married";"primary";"no";2000;"yes";"no";"telephone";13;"may";25;1;-1;0;"unknown";"no"
37033;"Micaela";"Monteiro Tavares";51;"services";"single";"secondary";"no";516;"yes";"no";"cellular";13;"may";370;1;363;1;"failure";"no"
37034;"Cláudia";"Duarte Pinto";58;"blue-collar";"married";"secondary";"no";602;"yes";"no";"cellular";13;"may";201;1;-1;0;"unknown";"no"
37035;"Miguel";"Esteves Sampaio";30;"technician";"single";"secondary";"no";115;"no";"no";"cellular";13;"may";152;1;351;1;"failure";"no"
37036;"Rosália";"Jesus Queirós";36;"technician";"married";"tertiary";"no";421;"yes";"no";"cellular";13;"may";793;5;-1;0;"unknown";"no"
37037;"Iolanda";"Ferreira Lopes";38;"services";"married";"secondary";"no";7208;"yes";"no";"cellular";13;"may";66;1;-1;0;"unknown";"no"
37038;"Elias";"Vaz Faria";32;"services";"single";"secondary";"no";481;"yes";"no";"cellular";13;"may";150;3;174;4;"failure";"no"
37039;"Rodrigo";"Abreu Pires";47;"entrepreneur";"married";"tertiary";"no";0;"yes";"no";"cellular";13;"may";213;1;-1;0;"unknown";"no"
37040;"Eva";"Ribeiro Duarte";38;"technician";"single";"secondary";"no";864;"yes";"no";"cellular";13;"may";364;1;348;1;"failure";"no"
37041;"Hélder";"Correia Rodrigues";34;"admin.";"single";"primary";"no";286;"yes";"no";"cellular";13;"may";329;1;-1;0;"unknown";"no"
37042;"Ângela";"Maia Campos";33;"blue-collar";"married";"primary";"no";41;"yes";"no";"cellular";13;"may";173;1;-1;0;"unknown";"no"
37043;"Célia";"Serra Santos";28;"blue-collar";"single";"primary";"no";431;"yes";"no";"cellular";13;"may";68;2;363;2;"failure";"no"
37044;"Letícia";"Pereira Resende";54;"technician";"married";"secondary";"no";324;"yes";"no";"telephone";13;"may";51;1;-1;0;"unknown";"no"
37045;"Duarte";"Castro Sousa";38;"technician";"single";"secondary";"no";61;"yes";"no";"cellular";13;"may";109;1;359;8;"failure";"no"
37046;"Marta";"Ramos Resende";33;"management";"divorced";"tertiary";"no";312;"yes";"yes";"cellular";13;"may";23;1;359;3;"failure";"no"
37047;"Constança";"Miranda Garcia";31;"blue-collar";"married";"secondary";"no";1545;"yes";"yes";"cellular";13;"may";207;1;-1;0;"unknown";"no"
37048;"Rita";"Almeida Ferreira";35;"admin.";"single";"secondary";"no";0;"yes";"no";"cellular";13;"may";1073;1;-1;0;"unknown";"yes"
37049;"Rita";"Leite Brito";31;"blue-collar";"single";"secondary";"no";397;"yes";"no";"telephone";13;"may";134;1;350;7;"failure";"no"
37050;"Rosa";"Neves Branco";38;"technician";"single";"secondary";"no";8637;"yes";"no";"cellular";13;"may";193;1;-1;0;"unknown";"no"
37051;"Ernesto";"Raposo Pacheco";42;"unemployed";"married";"primary";"yes";-581;"yes";"no";"cellular";13;"may";224;1;370;2;"failure";"no"
37052;"Carla";"Morais Cunha";27;"management";"single";"tertiary";"no";321;"yes";"no";"cellular";13;"may";173;2;307;1;"other";"no"
37053;"Hugo";"Bernardes Campos";32;"services";"married";"secondary";"no";413;"yes";"no";"telephone";13;"may";67;1;365;1;"failure";"no"
37054;"Gabriel";"Neves Tavares";49;"entrepreneur";"single";"secondary";"no";259;"no";"no";"cellular";13;"may";149;1;-1;0;"unknown";"no"
37055;"Iolanda";"Henriques Bernardes";49;"blue-collar";"single";"secondary";"no";725;"yes";"no";"cellular";13;"may";29;6;348;4;"other";"no"
37056;"Jaime";"Queirós Martins";36;"blue-collar";"single";"secondary";"no";478;"yes";"no";"cellular";13;"may";610;1;-1;0;"unknown";"yes"
37057;"Bernardo";"Maia Pinheiro";37;"services";"married";"secondary";"no";393;"yes";"yes";"cellular";13;"may";95;1;357;1;"failure";"no"
37058;"Ricardo";"Jesus Barros";37;"blue-collar";"divorced";"secondary";"no";719;"yes";"no";"cellular";13;"may";118;1;365;1;"failure";"no"
37059;"Verónica";"Bastos Borges";33;"admin.";"married";"secondary";"no";139;"yes";"yes";"cellular";13;"may";84;1;-1;0;"unknown";"no"
37060;"Wilson";"Lopes Castro";45;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";13;"may";43;3;-1;0;"unknown";"no"
37061;"Sérgio";"Duarte Cruz";28;"blue-collar";"single";"secondary";"no";53;"yes";"no";"cellular";13;"may";93;1;-1;0;"unknown";"no"
37062;"Teresa";"Camacho Azevedo";42;"blue-collar";"divorced";"secondary";"no";-580;"yes";"yes";"cellular";13;"may";172;1;-1;0;"unknown";"no"
37063;"Fábio";"Neves Salgado";33;"self-employed";"married";"primary";"no";61;"yes";"no";"cellular";13;"may";161;1;-1;0;"unknown";"no"
37064;"Fausto";"Vieira Serra";28;"blue-collar";"single";"secondary";"yes";-2;"yes";"yes";"cellular";13;"may";172;2;364;5;"failure";"no"
37065;"Diana";"Barros Pacheco";29;"blue-collar";"married";"secondary";"no";912;"yes";"no";"cellular";13;"may";785;1;-1;0;"unknown";"no"
37066;"Cláudia";"Ramos Camacho";39;"services";"married";"primary";"no";276;"yes";"yes";"cellular";13;"may";628;1;-1;0;"unknown";"no"
37067;"Liliana";"Leal Resende";50;"management";"married";"tertiary";"no";2809;"yes";"no";"cellular";13;"may";200;2;259;9;"failure";"no"
37068;"Neusa";"Reis Pacheco";36;"technician";"single";"secondary";"no";2151;"yes";"no";"cellular";13;"may";134;1;370;1;"failure";"no"
37069;"Diana";"Machado Rebelo";30;"blue-collar";"married";"primary";"no";25;"yes";"no";"cellular";13;"may";51;1;-1;0;"unknown";"no"
37070;"José";"Monteiro Raposo";35;"blue-collar";"single";"primary";"no";-276;"yes";"no";"cellular";13;"may";850;1;-1;0;"unknown";"yes"
37071;"Valter";"Ferreira Cunha";31;"services";"divorced";"secondary";"no";1301;"yes";"no";"cellular";13;"may";140;3;-1;0;"unknown";"no"
37072;"Sofia";"Garcia Botelho";38;"services";"single";"primary";"no";-87;"yes";"no";"cellular";13;"may";531;1;-1;0;"unknown";"no"
37073;"Silvana";"Rodrigues Valente";30;"services";"single";"secondary";"no";248;"yes";"no";"cellular";13;"may";87;1;-1;0;"unknown";"no"
37074;"Duarte";"Fonseca Torres";51;"blue-collar";"married";"primary";"no";40;"yes";"no";"cellular";13;"may";79;1;370;1;"failure";"no"
37075;"Bernardo";"Cordeiro Borges";50;"management";"divorced";"tertiary";"no";100;"yes";"yes";"cellular";13;"may";157;1;299;3;"failure";"no"
37076;"Teodoro";"Oliveira Paiva";23;"services";"married";"secondary";"no";14;"yes";"yes";"telephone";13;"may";19;8;358;1;"failure";"no"
37077;"Catarina";"Oliveira Neves";33;"services";"married";"secondary";"no";56;"yes";"no";"telephone";13;"may";9;9;-1;0;"unknown";"no"
37078;"Paulo";"Domingues Castro";39;"blue-collar";"married";"secondary";"no";1419;"yes";"no";"cellular";13;"may";9;12;349;1;"other";"no"
37079;"Sílvia";"Garcia Araújo";28;"services";"married";"secondary";"no";458;"yes";"no";"cellular";13;"may";19;11;-1;0;"unknown";"no"
37080;"Rita";"Mota Salgado";33;"blue-collar";"married";"secondary";"no";1905;"yes";"no";"cellular";13;"may";39;1;301;2;"success";"no"
37081;"Mateus";"Azevedo Valente";47;"blue-collar";"married";"primary";"no";4227;"yes";"no";"cellular";13;"may";659;1;-1;0;"unknown";"yes"
37082;"Liliana";"Queirós Brito";46;"blue-collar";"single";"secondary";"no";521;"yes";"no";"cellular";13;"may";502;1;-1;0;"unknown";"no"
37083;"Samuel";"Almeida Correia";42;"admin.";"single";"secondary";"no";664;"yes";"no";"cellular";13;"may";113;1;-1;0;"unknown";"no"
37084;"Iolanda";"Paiva Alves";35;"blue-collar";"married";"secondary";"no";625;"no";"no";"cellular";13;"may";267;1;-1;0;"unknown";"no"
37085;"Lara";"Cruz Xavier";48;"blue-collar";"married";"secondary";"no";1394;"yes";"no";"telephone";13;"may";30;10;-1;0;"unknown";"no"
37086;"Márcia";"Araújo Torres";33;"management";"married";"tertiary";"no";1195;"yes";"no";"telephone";13;"may";355;4;-1;0;"unknown";"no"
37087;"Susana";"Amaral Raposo";41;"blue-collar";"single";"secondary";"no";925;"yes";"no";"telephone";13;"may";43;1;-1;0;"unknown";"no"
37088;"Natália";"Coelho Monteiro";29;"self-employed";"single";"secondary";"no";970;"yes";"no";"cellular";13;"may";240;1;-1;0;"unknown";"no"
37089;"Vasco";"Morais Melo";38;"blue-collar";"married";"primary";"no";354;"yes";"no";"telephone";13;"may";47;1;-1;0;"unknown";"no"
37090;"Alice";"Jesus Correia";39;"technician";"divorced";"secondary";"no";807;"yes";"yes";"cellular";13;"may";69;1;260;6;"failure";"no"
37091;"Tomás";"Branco Cardoso";55;"self-employed";"married";"tertiary";"no";1810;"yes";"no";"cellular";13;"may";296;1;-1;0;"unknown";"no"
37092;"Paulo";"Caetano Alves";38;"management";"single";"tertiary";"no";15030;"yes";"no";"cellular";13;"may";167;1;174;7;"other";"no"
37093;"Lara";"Cardoso Camacho";38;"admin.";"married";"secondary";"no";3632;"yes";"yes";"cellular";13;"may";323;1;-1;0;"unknown";"no"
37094;"Verónica";"Salgado Abreu";47;"housemaid";"single";"primary";"no";2785;"yes";"no";"cellular";13;"may";570;1;-1;0;"unknown";"yes"
37095;"Matilde";"Queirós Martins";37;"services";"single";"secondary";"no";-111;"yes";"no";"cellular";13;"may";147;4;-1;0;"unknown";"no"
37096;"Inês";"Alves Nogueira";38;"blue-collar";"married";"primary";"no";1401;"no";"no";"cellular";13;"may";516;1;-1;0;"unknown";"yes"
37097;"Alexandra";"Esteves Leite";30;"admin.";"divorced";"secondary";"no";55;"yes";"no";"cellular";13;"may";177;4;-1;0;"unknown";"no"
37098;"Benedita";"Rodrigues Queirós";31;"self-employed";"single";"tertiary";"no";1536;"yes";"no";"cellular";13;"may";388;1;-1;0;"unknown";"no"
37099;"Jorge";"Lourenço Duarte";59;"blue-collar";"divorced";"secondary";"no";61;"yes";"no";"cellular";13;"may";61;1;-1;0;"unknown";"no"
37100;"Regina";"Jesus Branco";33;"management";"single";"tertiary";"no";0;"yes";"no";"cellular";13;"may";585;1;-1;0;"unknown";"yes"
37101;"Sofia";"Rebelo Melo";58;"blue-collar";"married";"secondary";"no";6004;"yes";"no";"cellular";13;"may";133;1;274;6;"failure";"no"
37102;"Francisca";"Soares Cunha";38;"blue-collar";"married";"primary";"no";447;"yes";"no";"cellular";13;"may";699;1;-1;0;"unknown";"no"
37103;"Natália";"Gonçalves Martins";35;"blue-collar";"married";"secondary";"no";1831;"yes";"no";"cellular";13;"may";96;2;358;2;"failure";"no"
37104;"Patrício";"Araújo Amaral";39;"technician";"single";"secondary";"no";0;"yes";"no";"cellular";13;"may";6;7;175;4;"other";"no"
37105;"Susana";"Bastos Sampaio";55;"management";"divorced";"tertiary";"no";2171;"yes";"yes";"telephone";13;"may";318;5;176;1;"success";"no"
37106;"Gil";"Cruz Almeida";35;"blue-collar";"married";"secondary";"no";233;"yes";"no";"cellular";13;"may";66;1;176;1;"failure";"no"
37107;"Luísa";"Pires Almeida";38;"blue-collar";"married";"primary";"no";1852;"yes";"no";"cellular";13;"may";606;1;-1;0;"unknown";"yes"
37108;"Luís";"Pinheiro Rebelo";39;"blue-collar";"married";"secondary";"no";462;"yes";"no";"cellular";13;"may";590;1;-1;0;"unknown";"yes"
37109;"Isabel";"Azevedo Guerreiro";37;"services";"married";"secondary";"no";655;"no";"no";"cellular";13;"may";272;1;342;2;"other";"no"
37110;"Horácio";"Correia Pinheiro";44;"technician";"married";"tertiary";"no";564;"yes";"no";"cellular";13;"may";88;2;-1;0;"unknown";"no"
37111;"Marta";"Alves Bastos";44;"blue-collar";"married";"secondary";"no";669;"yes";"no";"cellular";13;"may";15;7;-1;0;"unknown";"no"
37112;"Margarida";"Salgado Jesus";31;"self-employed";"married";"secondary";"no";131;"yes";"no";"cellular";13;"may";294;1;370;1;"failure";"no"
37113;"Mário";"Camacho Araújo";32;"services";"married";"secondary";"no";99;"yes";"no";"cellular";13;"may";152;3;-1;0;"unknown";"no"
37114;"Joana";"Antunes Macedo";43;"housemaid";"single";"primary";"no";800;"yes";"no";"cellular";13;"may";902;1;-1;0;"unknown";"yes"
37115;"Cláudia";"Camacho Andrade";55;"blue-collar";"married";"primary";"no";-636;"yes";"no";"telephone";13;"may";15;5;348;3;"failure";"no"
37116;"Alexandre";"Cruz Cardoso";39;"blue-collar";"married";"primary";"no";157;"yes";"no";"cellular";13;"may";290;1;-1;0;"unknown";"no"
37117;"Sara";"Pires Leite";31;"services";"single";"secondary";"no";6737;"yes";"no";"cellular";13;"may";12;7;-1;0;"unknown";"no"
37118;"Glória";"Rocha Amaral";33;"technician";"married";"secondary";"no";221;"yes";"no";"cellular";13;"may";669;1;355;4;"failure";"yes"
37119;"Marco";"Duarte Matos";44;"entrepreneur";"married";"tertiary";"no";1;"yes";"no";"cellular";13;"may";123;2;-1;0;"unknown";"no"
37120;"Jacinta";"Santos Garcia";33;"management";"divorced";"tertiary";"no";219;"yes";"no";"cellular";13;"may";93;1;301;1;"failure";"no"
37121;"Andreia";"Pacheco Faria";39;"management";"divorced";"tertiary";"no";36;"no";"yes";"cellular";13;"may";133;1;-1;0;"unknown";"no"
37122;"Sandra";"Santos Martins";57;"admin.";"single";"secondary";"no";1615;"yes";"no";"cellular";13;"may";99;1;-1;0;"unknown";"no"
37123;"Emanuel";"Campos Lopes";30;"blue-collar";"married";"secondary";"no";975;"yes";"no";"cellular";13;"may";256;2;351;2;"failure";"no"
37124;"Camila";"Macedo Moreira";34;"blue-collar";"married";"secondary";"no";1089;"yes";"no";"cellular";13;"may";394;3;-1;0;"unknown";"yes"
37125;"Eduarda";"Marques Barros";42;"blue-collar";"married";"secondary";"no";2157;"yes";"no";"cellular";13;"may";149;1;364;2;"failure";"no"
37126;"Bruno";"Moreira Azevedo";50;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";13;"may";131;1;364;2;"failure";"no"
37127;"Norberto";"Neves Raposo";42;"unemployed";"married";"secondary";"no";0;"yes";"no";"cellular";13;"may";74;3;-1;0;"unknown";"no"
37128;"Benjamim";"Reis Jesus";45;"technician";"divorced";"tertiary";"no";378;"yes";"yes";"cellular";13;"may";67;2;-1;0;"unknown";"no"
37129;"Eduardo";"Silva Moreira";44;"unemployed";"divorced";"secondary";"no";2108;"yes";"no";"cellular";13;"may";152;2;369;1;"other";"no"
37130;"Hélder";"Oliveira Sousa";49;"blue-collar";"divorced";"unknown";"no";39;"yes";"no";"cellular";13;"may";27;5;-1;0;"unknown";"no"
37131;"Rodrigo";"Magalhães Ribeiro";38;"services";"single";"primary";"no";3715;"yes";"no";"telephone";13;"may";41;2;327;17;"failure";"no"
37132;"Vítor";"Branco Pereira";32;"blue-collar";"married";"primary";"no";50;"yes";"no";"cellular";13;"may";275;1;370;2;"failure";"no"
37133;"Manuela";"Maia Ribeiro";42;"services";"married";"secondary";"no";0;"yes";"no";"cellular";13;"may";116;4;-1;0;"unknown";"no"
37134;"Domingos";"Leal Nogueira";28;"admin.";"divorced";"secondary";"no";451;"yes";"no";"cellular";13;"may";302;1;301;1;"success";"yes"
37135;"Lourenço";"Domingues Silva";33;"technician";"single";"tertiary";"no";2565;"yes";"no";"cellular";13;"may";128;2;-1;0;"unknown";"no"
37136;"Eva";"Morais Abreu";32;"technician";"married";"secondary";"no";-684;"yes";"no";"cellular";13;"may";11;8;299;3;"other";"no"
37137;"Liliana";"Figueiredo Correia";48;"blue-collar";"married";"secondary";"no";865;"yes";"no";"cellular";13;"may";78;2;-1;0;"unknown";"no"
37138;"Cláudia";"Neves Raposo";41;"technician";"single";"primary";"no";340;"yes";"no";"cellular";13;"may";262;1;349;1;"failure";"no"
37139;"Domingos";"Magalhães Soares";33;"blue-collar";"married";"secondary";"no";308;"yes";"no";"cellular";13;"may";147;2;-1;0;"unknown";"no"
37140;"Renato";"Salgado Rodrigues";35;"blue-collar";"married";"secondary";"no";323;"yes";"no";"cellular";13;"may";46;1;-1;0;"unknown";"no"
37141;"Manuel";"Carvalho Vieira";46;"services";"married";"primary";"no";437;"yes";"no";"cellular";13;"may";546;3;-1;0;"unknown";"yes"
37142;"Gustavo";"Lima Torres";27;"admin.";"single";"secondary";"no";456;"no";"no";"cellular";13;"may";104;1;-1;0;"unknown";"no"
37143;"Matias";"Teixeira Alves";36;"blue-collar";"married";"primary";"no";828;"no";"no";"cellular";13;"may";1512;1;345;8;"failure";"yes"
37144;"Cristiano";"Cunha Santos";45;"entrepreneur";"married";"primary";"no";58;"yes";"no";"telephone";13;"may";119;3;371;3;"failure";"no"
37145;"Ricardo";"Baptista Ribeiro";24;"student";"single";"secondary";"no";493;"yes";"no";"cellular";13;"may";85;4;358;1;"other";"no"
37146;"Artur";"Cunha Gomes";32;"blue-collar";"single";"secondary";"no";2137;"no";"no";"cellular";13;"may";423;1;349;1;"failure";"no"
37147;"Rosa";"Simões Andrade";50;"blue-collar";"married";"primary";"no";953;"yes";"no";"cellular";13;"may";315;1;364;2;"failure";"no"
37148;"Camila";"Borges Costa";49;"blue-collar";"married";"secondary";"no";119;"yes";"no";"cellular";13;"may";78;1;-1;0;"unknown";"no"
37149;"Carlos";"Borges Cunha";32;"technician";"married";"tertiary";"no";1503;"yes";"yes";"cellular";13;"may";44;1;278;2;"failure";"no"
37150;"Irene";"Serra Guerreiro";25;"management";"single";"tertiary";"no";1;"yes";"no";"cellular";13;"may";9;5;-1;0;"unknown";"no"
37151;"Adriana";"Aguiar Teixeira";48;"services";"single";"primary";"no";-139;"no";"no";"cellular";13;"may";75;2;-1;0;"unknown";"no"
37152;"Xavier";"Domingues Torres";43;"management";"divorced";"tertiary";"no";497;"no";"no";"cellular";13;"may";66;1;363;22;"failure";"no"
37153;"Filipa";"Mota Pereira";46;"admin.";"divorced";"secondary";"no";3201;"yes";"no";"telephone";13;"may";157;3;-1;0;"unknown";"no"
37154;"Márcia";"Moreira Miranda";32;"blue-collar";"single";"primary";"no";7;"yes";"no";"cellular";13;"may";109;1;-1;0;"unknown";"no"
37155;"Manuel";"Aguiar Correia";30;"blue-collar";"married";"primary";"no";2;"yes";"yes";"cellular";13;"may";7;6;-1;0;"unknown";"no"
37156;"Marta";"Borges Melo";53;"admin.";"single";"secondary";"no";233;"yes";"no";"cellular";13;"may";101;1;-1;0;"unknown";"no"
